#VISAR 1
#Offset shift       : 0
#Sensitivity        : -12.732
#Slit               : 5
#Interfr. & angle   : 39.79 0
#Intensity params   : 0 0 1
#Reflectivity       : 0 1
#Sweep Time         : Hamamatsu 0.02045 2.826e-06 -1.173e-105
#Time zero & delay  : 15 0
#Center & magnif.   : 572 0.821
#Jumps              : 4.58 3 1.46; 7.74 0 1.33;9.84 0 1.46
#Region (px)        : 652.227 728.779 12.2484 985.995
# Time       Velocity    ErrVel      Reflect     ErrRefl     Quality     Pixel       Shift       ErrShift    RefInt      ShotInt     RefContr    ShotContr.
+1.7025E+01 +1.8165E+01 +1.1213E+00 +1.2326E-02 +2.0647E-03 +6.5343E-03 +8.0300E+02 +9.1701E-01 +1.2858E-01 +1.8062E+04 +2.2263E+02 +7.8722E+03 +5.1440E+01 
+1.7048E+01 +1.8203E+01 +1.1168E+00 +1.2441E-02 +2.4463E-03 +6.0077E-03 +8.0400E+02 +9.1260E-01 +1.2806E-01 +1.8035E+04 +2.2437E+02 +7.9924E+03 +4.8016E+01 
+1.7071E+01 +1.8277E+01 +1.1076E+00 +1.2720E-02 +3.0940E-03 +5.4857E-03 +8.0500E+02 +9.0420E-01 +1.2701E-01 +1.8017E+04 +2.2918E+02 +8.1003E+03 +4.4436E+01 
+1.7094E+01 +1.8377E+01 +1.0955E+00 +1.3032E-02 +3.7086E-03 +4.9740E-03 +8.0600E+02 +8.9270E-01 +1.2562E-01 +1.8054E+04 +2.3529E+02 +8.1863E+03 +4.0718E+01 
+1.7116E+01 +1.8488E+01 +1.0836E+00 +1.3146E-02 +4.0240E-03 +4.4649E-03 +8.0700E+02 +8.8000E-01 +1.2425E-01 +1.8135E+04 +2.3840E+02 +8.2424E+03 +3.6802E+01 
+1.7139E+01 +1.8587E+01 +1.0768E+00 +1.2879E-02 +3.8705E-03 +3.9473E-03 +8.0800E+02 +8.6857E-01 +1.2348E-01 +1.8195E+04 +2.3433E+02 +8.2636E+03 +3.2619E+01 
+1.7162E+01 +1.8656E+01 +1.0833E+00 +1.2259E-02 +3.3508E-03 +3.4219E-03 +8.0900E+02 +8.6074E-01 +1.2423E-01 +1.8193E+04 +2.2302E+02 +8.2483E+03 +2.8225E+01 
+1.7185E+01 +1.8676E+01 +1.1248E+00 +1.1548E-02 +2.8424E-03 +2.9212E-03 +8.1000E+02 +8.5837E-01 +1.2899E-01 +1.8148E+04 +2.0957E+02 +8.1982E+03 +2.3949E+01 
+1.7207E+01 +1.8637E+01 +1.2523E+00 +1.1058E-02 +2.6366E-03 +2.5291E-03 +8.1100E+02 +8.6292E-01 +1.4361E-01 +1.8100E+04 +2.0015E+02 +8.1177E+03 +2.0530E+01 
+1.7230E+01 +1.8528E+01 +1.4541E+00 +1.0942E-02 +2.7102E-03 +2.3420E-03 +8.1200E+02 +8.7541E-01 +1.6675E-01 +1.8057E+04 +1.9757E+02 +8.0134E+03 +1.8768E+01 
+1.7253E+01 +1.8351E+01 +1.6204E+00 +1.1143E-02 +3.0636E-03 +2.3537E-03 +8.1300E+02 +8.9561E-01 +1.8582E-01 +1.8000E+04 +2.0058E+02 +7.8937E+03 +1.8579E+01 
+1.7275E+01 +1.8135E+01 +1.7226E+00 +1.1480E-02 +3.6069E-03 +2.4835E-03 +8.1400E+02 +9.2046E-01 +1.9753E-01 +1.7908E+04 +2.0558E+02 +7.7684E+03 +1.9293E+01 
+1.7298E+01 +1.7925E+01 +1.7749E+00 +1.1755E-02 +3.9967E-03 +2.6437E-03 +8.1500E+02 +9.4449E-01 +2.0353E-01 +1.7770E+04 +2.0889E+02 +7.6480E+03 +2.0219E+01 
+1.7321E+01 +1.7760E+01 +1.7923E+00 +1.1864E-02 +4.1265E-03 +2.7587E-03 +8.1600E+02 +9.6345E-01 +2.0553E-01 +1.7611E+04 +2.0894E+02 +7.5433E+03 +2.0810E+01 
+1.7344E+01 +1.7644E+01 +1.7842E+00 +1.1817E-02 +4.1195E-03 +2.7743E-03 +8.1700E+02 +9.7675E-01 +2.0460E-01 +1.7483E+04 +2.0660E+02 +7.4627E+03 +2.0704E+01 
+1.7367E+01 +1.7562E+01 +1.7550E+00 +1.1648E-02 +3.9112E-03 +2.6652E-03 +8.1800E+02 +9.8616E-01 +2.0124E-01 +1.7428E+04 +2.0301E+02 +7.4117E+03 +1.9754E+01 
+1.7389E+01 +1.7494E+01 +1.7053E+00 +1.1369E-02 +3.4089E-03 +2.4405E-03 +8.1900E+02 +9.9389E-01 +1.9555E-01 +1.7436E+04 +1.9823E+02 +7.3908E+03 +1.8037E+01 
+1.7412E+01 +1.7429E+01 +1.6337E+00 +1.1022E-02 +2.8043E-03 +2.1418E-03 +8.2000E+02 +1.0014E+00 +1.8734E-01 +1.7468E+04 +1.9252E+02 +7.3964E+03 +1.5842E+01 
+1.7435E+01 +1.7364E+01 +1.5403E+00 +1.0688E-02 +2.4255E-03 +1.8331E-03 +8.2100E+02 +1.0089E+00 +1.7662E-01 +1.7497E+04 +1.8702E+02 +7.4209E+03 +1.3603E+01 
+1.7458E+01 +1.7309E+01 +1.4328E+00 +1.0424E-02 +2.2703E-03 +1.5817E-03 +8.2200E+02 +1.0152E+00 +1.6430E-01 +1.7521E+04 +1.8264E+02 +7.4552E+03 +1.1792E+01 
+1.7480E+01 +1.7281E+01 +1.3306E+00 +1.0250E-02 +2.0792E-03 +1.4369E-03 +8.2300E+02 +1.0183E+00 +1.5259E-01 +1.7538E+04 +1.7976E+02 +7.4900E+03 +1.0762E+01 
+1.7503E+01 +1.7289E+01 +1.2593E+00 +1.0186E-02 +1.8406E-03 +1.4170E-03 +8.2400E+02 +1.0175E+00 +1.4440E-01 +1.7541E+04 +1.7867E+02 +7.5183E+03 +1.0653E+01 
+1.7526E+01 +1.7319E+01 +1.2340E+00 +1.0237E-02 +1.7175E-03 +1.5105E-03 +8.2500E+02 +1.0140E+00 +1.4151E-01 +1.7522E+04 +1.7937E+02 +7.5361E+03 +1.1383E+01 
+1.7549E+01 +1.7348E+01 +1.2380E+00 +1.0353E-02 +1.7590E-03 +1.6869E-03 +8.2600E+02 +1.0107E+00 +1.4197E-01 +1.7486E+04 +1.8102E+02 +7.5430E+03 +1.2725E+01 
+1.7571E+01 +1.7362E+01 +1.2509E+00 +1.0437E-02 +1.8660E-03 +1.9139E-03 +8.2700E+02 +1.0090E+00 +1.4344E-01 +1.7456E+04 +1.8219E+02 +7.5409E+03 +1.4432E+01 
+1.7594E+01 +1.7362E+01 +1.2668E+00 +1.0400E-02 +1.8828E-03 +2.1647E-03 +8.2800E+02 +1.0091E+00 +1.4527E-01 +1.7453E+04 +1.8150E+02 +7.5324E+03 +1.6306E+01 
+1.7617E+01 +1.7360E+01 +1.2857E+00 +1.0216E-02 +1.7752E-03 +2.4201E-03 +8.2900E+02 +1.0093E+00 +1.4744E-01 +1.7471E+04 +1.7847E+02 +7.5195E+03 +1.8198E+01 
+1.7640E+01 +1.7375E+01 +1.3088E+00 +9.9590E-03 +1.6849E-03 +2.6707E-03 +8.3000E+02 +1.0076E+00 +1.5008E-01 +1.7496E+04 +1.7424E+02 +7.5028E+03 +2.0037E+01 
+1.7663E+01 +1.7422E+01 +1.3375E+00 +9.7559E-03 +1.7330E-03 +2.9236E-03 +8.3100E+02 +1.0022E+00 +1.5337E-01 +1.7522E+04 +1.7094E+02 +7.4825E+03 +2.1876E+01 
+1.7685E+01 +1.7510E+01 +1.3698E+00 +9.6982E-03 +1.8335E-03 +3.2035E-03 +8.3200E+02 +9.9204E-01 +1.5707E-01 +1.7540E+04 +1.7011E+02 +7.4595E+03 +2.3896E+01 
+1.7708E+01 +1.7632E+01 +1.3961E+00 +9.8202E-03 +1.8168E-03 +3.5372E-03 +8.3300E+02 +9.7811E-01 +1.6010E-01 +1.7540E+04 +1.7225E+02 +7.4363E+03 +2.6304E+01 
+1.7731E+01 +1.7767E+01 +1.4073E+00 +1.0149E-02 +1.7654E-03 +3.9291E-03 +8.3400E+02 +9.6266E-01 +1.6138E-01 +1.7502E+04 +1.7762E+02 +7.4173E+03 +2.9143E+01 
+1.7754E+01 +1.7890E+01 +1.4044E+00 +1.0685E-02 +2.1060E-03 +4.3469E-03 +8.3500E+02 +9.4850E-01 +1.6104E-01 +1.7408E+04 +1.8600E+02 +7.4076E+03 +3.2200E+01 
+1.7777E+01 +1.7983E+01 +1.3963E+00 +1.1314E-02 +2.7984E-03 +4.7273E-03 +8.3600E+02 +9.3788E-01 +1.6012E-01 +1.7263E+04 +1.9532E+02 +7.4118E+03 +3.5038E+01 
+1.7799E+01 +1.8033E+01 +1.3927E+00 +1.1822E-02 +3.3209E-03 +4.9961E-03 +8.3700E+02 +9.3217E-01 +1.5970E-01 +1.7119E+04 +2.0239E+02 +7.4320E+03 +3.7131E+01 
+1.7822E+01 +1.8032E+01 +1.4003E+00 +1.2048E-02 +3.4207E-03 +5.0959E-03 +8.3800E+02 +9.3221E-01 +1.6057E-01 +1.7034E+04 +2.0522E+02 +7.4672E+03 +3.8052E+01 
+1.7845E+01 +1.7975E+01 +1.4228E+00 +1.2000E-02 +3.2122E-03 +5.0084E-03 +8.3900E+02 +9.3874E-01 +1.6316E-01 +1.7018E+04 +2.0422E+02 +7.5140E+03 +3.7633E+01 
+1.7868E+01 +1.7856E+01 +1.4612E+00 +1.1806E-02 +2.9433E-03 +4.7602E-03 +8.4000E+02 +9.5247E-01 +1.6756E-01 +1.7040E+04 +2.0117E+02 +7.5676E+03 +3.6024E+01 
+1.7891E+01 +1.7672E+01 +1.5125E+00 +1.1601E-02 +2.7447E-03 +4.4105E-03 +8.4100E+02 +9.7355E-01 +1.7345E-01 +1.7075E+04 +1.9808E+02 +7.6236E+03 +3.3624E+01 
+1.7914E+01 +1.7439E+01 +1.5696E+00 +1.1468E-02 +2.5781E-03 +4.0268E-03 +8.4200E+02 +1.0003E+00 +1.7999E-01 +1.7142E+04 +1.9658E+02 +7.6791E+03 +3.0922E+01 
+1.7936E+01 +1.7195E+01 +1.6220E+00 +1.1415E-02 +2.4914E-03 +3.6597E-03 +8.4300E+02 +1.0282E+00 +1.8600E-01 +1.7269E+04 +1.9712E+02 +7.7323E+03 +2.8298E+01 
+1.7959E+01 +1.6994E+01 +1.6596E+00 +1.1344E-02 +2.6310E-03 +3.3319E-03 +8.4400E+02 +1.0512E+00 +1.9031E-01 +1.7458E+04 +1.9804E+02 +7.7821E+03 +2.5929E+01 
+1.7982E+01 +1.6874E+01 +1.6750E+00 +1.1119E-02 +2.8193E-03 +3.0442E-03 +8.4500E+02 +1.0651E+00 +1.9207E-01 +1.7679E+04 +1.9658E+02 +7.8263E+03 +2.3825E+01 
+1.8005E+01 +1.6847E+01 +1.6644E+00 +1.0732E-02 +2.7310E-03 +2.7906E-03 +8.4600E+02 +1.0681E+00 +1.9086E-01 +1.7892E+04 +1.9202E+02 +7.8617E+03 +2.1939E+01 
+1.8028E+01 +1.6910E+01 +1.6297E+00 +1.0367E-02 +2.4474E-03 +2.5663E-03 +8.4700E+02 +1.0609E+00 +1.8688E-01 +1.8070E+04 +1.8734E+02 +7.8843E+03 +2.0234E+01 
+1.8051E+01 +1.7044E+01 +1.5793E+00 +1.0255E-02 +2.5884E-03 +2.3621E-03 +8.4800E+02 +1.0456E+00 +1.8110E-01 +1.8216E+04 +1.8680E+02 +7.8905E+03 +1.8638E+01 
+1.8073E+01 +1.7225E+01 +1.5257E+00 +1.0464E-02 +3.4283E-03 +2.1553E-03 +8.4900E+02 +1.0248E+00 +1.7496E-01 +1.8342E+04 +1.9193E+02 +7.8785E+03 +1.6980E+01 
+1.8096E+01 +1.7435E+01 +1.4789E+00 +1.0851E-02 +4.2825E-03 +1.9161E-03 +8.5000E+02 +1.0007E+00 +1.6959E-01 +1.8435E+04 +2.0004E+02 +7.8499E+03 +1.5042E+01 
+1.8119E+01 +1.7680E+01 +1.4415E+00 +1.1183E-02 +4.5553E-03 +1.6325E-03 +8.5100E+02 +9.7265E-01 +1.6529E-01 +1.8446E+04 +2.0627E+02 +7.8092E+03 +1.2748E+01 
+1.8142E+01 +1.7993E+01 +1.4088E+00 +1.1285E-02 +4.3741E-03 +1.3297E-03 +8.5200E+02 +9.3675E-01 +1.6155E-01 +1.8329E+04 +2.0685E+02 +7.7635E+03 +1.0323E+01 
+1.8165E+01 +1.8441E+01 +1.3775E+00 +1.1099E-02 +4.1079E-03 +1.0682E-03 +8.5300E+02 +8.8530E-01 +1.5796E-01 +1.8106E+04 +2.0096E+02 +7.7203E+03 +8.2468E+00 
+1.8188E+01 +1.9034E+01 +1.3735E+00 +1.0697E-02 +3.6785E-03 +9.0490E-04 +8.5400E+02 +8.1734E-01 +1.5751E-01 +1.7856E+04 +1.9100E+02 +7.6856E+03 +6.9547E+00 
+1.8211E+01 +1.9484E+01 +1.4546E+00 +1.0254E-02 +3.1317E-03 +8.3527E-04 +8.5500E+02 +7.6578E-01 +1.6681E-01 +1.7647E+04 +1.8095E+02 +7.6627E+03 +6.4005E+00 
+1.8233E+01 +1.8866E+01 +1.6768E+00 +9.9238E-03 +2.8560E-03 +8.2541E-04 +8.5600E+02 +8.3664E-01 +1.9228E-01 +1.7489E+04 +1.7355E+02 +7.6520E+03 +6.3160E+00 
+1.8256E+01 +1.6967E+01 +2.3305E+00 +9.7434E-03 +2.7866E-03 +9.4996E-04 +8.5700E+02 +1.0544E+00 +2.6724E-01 +1.7364E+04 +1.6919E+02 +7.6511E+03 +7.2683E+00 
+1.8279E+01 +1.6768E+01 +1.5026E+00 +9.6854E-03 +2.5618E-03 +1.2914E-03 +8.5800E+02 +1.0772E+00 +1.7231E-01 +1.7281E+04 +1.6738E+02 +7.6572E+03 +9.8888E+00 
+1.8302E+01 +1.6780E+01 +1.3306E+00 +9.7458E-03 +2.1836E-03 +1.7614E-03 +8.5900E+02 +1.0758E+00 +1.5258E-01 +1.7261E+04 +1.6822E+02 +7.6676E+03 +1.3506E+01 
+1.8325E+01 +1.6846E+01 +1.2817E+00 +9.9331E-03 +1.9175E-03 +2.2216E-03 +8.6000E+02 +1.0683E+00 +1.4697E-01 +1.7302E+04 +1.7186E+02 +7.6811E+03 +1.7065E+01 
+1.8348E+01 +1.6948E+01 +1.2643E+00 +1.0202E-02 +1.8993E-03 +2.6115E-03 +8.6100E+02 +1.0566E+00 +1.4498E-01 +1.7388E+04 +1.7740E+02 +7.6977E+03 +2.0102E+01 
+1.8371E+01 +1.7085E+01 +1.2787E+00 +1.0439E-02 +2.0182E-03 +2.9113E-03 +8.6200E+02 +1.0408E+00 +1.4663E-01 +1.7504E+04 +1.8273E+02 +7.7183E+03 +2.2470E+01 
+1.8394E+01 +1.7252E+01 +1.3324E+00 +1.0538E-02 +2.1170E-03 +3.1376E-03 +8.6300E+02 +1.0217E+00 +1.5279E-01 +1.7634E+04 +1.8583E+02 +7.7435E+03 +2.4296E+01 
+1.8417E+01 +1.7438E+01 +1.3940E+00 +1.0496E-02 +2.1603E-03 +3.3101E-03 +8.6400E+02 +1.0004E+00 +1.5985E-01 +1.7753E+04 +1.8633E+02 +7.7733E+03 +2.5730E+01 
+1.8439E+01 +1.7625E+01 +1.4371E+00 +1.0408E-02 +2.3037E-03 +3.4260E-03 +8.6500E+02 +9.7895E-01 +1.6479E-01 +1.7833E+04 +1.8562E+02 +7.8066E+03 +2.6745E+01 
+1.8462E+01 +1.7800E+01 +1.4622E+00 +1.0355E-02 +2.6655E-03 +3.4668E-03 +8.6600E+02 +9.5890E-01 +1.6767E-01 +1.7867E+04 +1.8501E+02 +7.8417E+03 +2.7185E+01 
+1.8485E+01 +1.7956E+01 +1.4761E+00 +1.0306E-02 +3.0276E-03 +3.4108E-03 +8.6700E+02 +9.4092E-01 +1.6927E-01 +1.7872E+04 +1.8418E+02 +7.8770E+03 +2.6867E+01 
+1.8508E+01 +1.8098E+01 +1.4848E+00 +1.0187E-02 +3.0735E-03 +3.2456E-03 +8.6800E+02 +9.2465E-01 +1.7026E-01 +1.7873E+04 +1.8207E+02 +7.9107E+03 +2.5675E+01 
+1.8531E+01 +1.8235E+01 +1.4924E+00 +1.0009E-02 +2.7335E-03 +2.9770E-03 +8.6900E+02 +9.0891E-01 +1.7114E-01 +1.7889E+04 +1.7906E+02 +7.9413E+03 +2.3641E+01 
+1.8554E+01 +1.8385E+01 +1.5011E+00 +9.8800E-03 +2.2583E-03 +2.6313E-03 +8.7000E+02 +8.9175E-01 +1.7213E-01 +1.7918E+04 +1.7703E+02 +7.9664E+03 +2.0962E+01 
+1.8577E+01 +1.8572E+01 +1.5104E+00 +9.8630E-03 +2.0690E-03 +2.2511E-03 +8.7100E+02 +8.7031E-01 +1.7321E-01 +1.7943E+04 +1.7697E+02 +7.9830E+03 +1.7970E+01 
+1.8600E+01 +1.8831E+01 +1.5161E+00 +9.8834E-03 +2.2684E-03 +1.8846E-03 +8.7200E+02 +8.4066E-01 +1.7386E-01 +1.7954E+04 +1.7745E+02 +7.9874E+03 +1.5053E+01 
+1.8623E+01 +1.9186E+01 +1.5102E+00 +9.8044E-03 +2.4437E-03 +1.5727E-03 +8.7300E+02 +7.9990E-01 +1.7318E-01 +1.7963E+04 +1.7612E+02 +7.9761E+03 +1.2544E+01 
+1.8646E+01 +1.9578E+01 +1.4879E+00 +9.5910E-03 +2.3033E-03 +1.3350E-03 +8.7400E+02 +7.5501E-01 +1.7062E-01 +1.7998E+04 +1.7262E+02 +7.9471E+03 +1.0610E+01 
+1.8669E+01 +1.9817E+01 +1.4527E+00 +9.3521E-03 +1.9547E-03 +1.1623E-03 +8.7500E+02 +7.2759E-01 +1.6659E-01 +1.8060E+04 +1.6890E+02 +7.9015E+03 +9.1837E+00 
+1.8691E+01 +1.9749E+01 +1.3929E+00 +9.2245E-03 +1.6942E-03 +1.0476E-03 +8.7600E+02 +7.3537E-01 +1.5973E-01 +1.8102E+04 +1.6698E+02 +7.8444E+03 +8.2179E+00 
+1.8714E+01 +1.9386E+01 +1.2883E+00 +9.2752E-03 +1.6863E-03 +1.0636E-03 +8.7700E+02 +7.7694E-01 +1.4773E-01 +1.8070E+04 +1.6760E+02 +7.7849E+03 +8.2799E+00 
+1.8737E+01 +1.8952E+01 +1.2026E+00 +9.5051E-03 +1.9475E-03 +1.3265E-03 +8.7800E+02 +8.2673E-01 +1.3791E-01 +1.7971E+04 +1.7081E+02 +7.7347E+03 +1.0260E+01 
+1.8760E+01 +1.8642E+01 +1.1715E+00 +9.8717E-03 +2.3751E-03 +1.7919E-03 +8.7900E+02 +8.6231E-01 +1.3434E-01 +1.7879E+04 +1.7650E+02 +7.7055E+03 +1.3807E+01 
+1.8783E+01 +1.8459E+01 +1.1584E+00 +1.0301E-02 +2.7828E-03 +2.3156E-03 +8.8000E+02 +8.8331E-01 +1.3284E-01 +1.7868E+04 +1.8406E+02 +7.7064E+03 +1.7845E+01 
+1.8806E+01 +1.8356E+01 +1.1495E+00 +1.0698E-02 +2.9910E-03 +2.7771E-03 +8.8100E+02 +8.9512E-01 +1.3182E-01 +1.7950E+04 +1.9202E+02 +7.7413E+03 +2.1498E+01 
+1.8829E+01 +1.8302E+01 +1.1417E+00 +1.0942E-02 +2.9429E-03 +3.0957E-03 +8.8200E+02 +9.0132E-01 +1.3092E-01 +1.8095E+04 +1.9800E+02 +7.8076E+03 +2.4169E+01 
+1.8852E+01 +1.8280E+01 +1.1342E+00 +1.0897E-02 +2.7487E-03 +3.2360E-03 +8.8300E+02 +9.0379E-01 +1.3006E-01 +1.8280E+04 +1.9920E+02 +7.8968E+03 +2.5554E+01 
+1.8875E+01 +1.8282E+01 +1.1268E+00 +1.0504E-02 +2.4248E-03 +3.2074E-03 +8.8400E+02 +9.0355E-01 +1.2921E-01 +1.8486E+04 +1.9417E+02 +7.9964E+03 +2.5648E+01 
+1.8898E+01 +1.8302E+01 +1.1211E+00 +9.8776E-03 +1.9692E-03 +3.0545E-03 +8.8500E+02 +9.0125E-01 +1.2856E-01 +1.8678E+04 +1.8449E+02 +8.0923E+03 +2.4718E+01 
+1.8921E+01 +1.8335E+01 +1.1266E+00 +9.2574E-03 +1.6268E-03 +2.8428E-03 +8.8600E+02 +8.9748E-01 +1.2919E-01 +1.8815E+04 +1.7417E+02 +8.1724E+03 +2.3233E+01 
+1.8944E+01 +1.8376E+01 +1.1715E+00 +8.8498E-03 +1.6594E-03 +2.6443E-03 +8.8700E+02 +8.9284E-01 +1.3434E-01 +1.8879E+04 +1.6707E+02 +8.2289E+03 +2.1760E+01 
+1.8967E+01 +1.8418E+01 +1.2454E+00 +8.7384E-03 +1.9455E-03 +2.5011E-03 +8.8800E+02 +8.8800E-01 +1.4281E-01 +1.8868E+04 +1.6487E+02 +8.2591E+03 +2.0657E+01 
+1.8990E+01 +1.8458E+01 +1.3044E+00 +8.8828E-03 +2.2517E-03 +2.4037E-03 +8.8900E+02 +8.8341E-01 +1.4958E-01 +1.8776E+04 +1.6678E+02 +8.2648E+03 +1.9866E+01 
+1.9013E+01 +1.8495E+01 +1.3436E+00 +9.1715E-03 +2.4514E-03 +2.3303E-03 +8.9000E+02 +8.7911E-01 +1.5407E-01 +1.8616E+04 +1.7074E+02 +8.2503E+03 +1.9225E+01 
+1.9036E+01 +1.8536E+01 +1.3722E+00 +9.4901E-03 +2.5346E-03 +2.2660E-03 +8.9100E+02 +8.7446E-01 +1.5736E-01 +1.8443E+04 +1.7503E+02 +8.2200E+03 +1.8627E+01 
+1.9059E+01 +1.8592E+01 +1.4004E+00 +9.7536E-03 +2.5474E-03 +2.2033E-03 +8.9200E+02 +8.6799E-01 +1.6059E-01 +1.8315E+04 +1.7864E+02 +8.1773E+03 +1.8017E+01 
+1.9082E+01 +1.8689E+01 +1.4387E+00 +9.9191E-03 +2.5006E-03 +2.1408E-03 +8.9300E+02 +8.5687E-01 +1.6498E-01 +1.8240E+04 +1.8093E+02 +8.1246E+03 +1.7393E+01 
+1.9105E+01 +1.8874E+01 +1.4995E+00 +1.0014E-02 +2.4459E-03 +2.0921E-03 +8.9400E+02 +8.3569E-01 +1.7195E-01 +1.8177E+04 +1.8203E+02 +8.0638E+03 +1.6871E+01 
+1.9128E+01 +1.9235E+01 +1.5835E+00 +1.0136E-02 +2.4972E-03 +2.1033E-03 +8.9500E+02 +7.9425E-01 +1.8159E-01 +1.8093E+04 +1.8338E+02 +7.9980E+03 +1.6822E+01 
+1.9151E+01 +1.9861E+01 +1.6459E+00 +1.0385E-02 +2.8274E-03 +2.2446E-03 +8.9600E+02 +7.2245E-01 +1.8873E-01 +1.7999E+04 +1.8691E+02 +7.9310E+03 +1.7802E+01 
+1.9173E+01 +2.0552E+01 +1.6444E+00 +1.0794E-02 +3.4019E-03 +2.5457E-03 +8.9700E+02 +6.4322E-01 +1.8856E-01 +1.7921E+04 +1.9344E+02 +7.8674E+03 +2.0028E+01 
+1.9196E+01 +2.0994E+01 +1.5912E+00 +1.1301E-02 +3.8449E-03 +2.9711E-03 +8.9800E+02 +5.9253E-01 +1.8246E-01 +1.7859E+04 +2.0183E+02 +7.8113E+03 +2.3208E+01 
+1.9219E+01 +2.1215E+01 +1.5133E+00 +1.1775E-02 +4.0276E-03 +3.4433E-03 +8.9900E+02 +5.6722E-01 +1.7353E-01 +1.7788E+04 +2.0946E+02 +7.7654E+03 +2.6739E+01 
+1.9242E+01 +2.1315E+01 +1.4320E+00 +1.2076E-02 +4.0680E-03 +3.8655E-03 +9.0000E+02 +5.5578E-01 +1.6421E-01 +1.7695E+04 +2.1369E+02 +7.7304E+03 +2.9882E+01 
+1.9265E+01 +2.1349E+01 +1.3616E+00 +1.2150E-02 +3.9805E-03 +4.1441E-03 +9.0100E+02 +5.5182E-01 +1.5614E-01 +1.7594E+04 +2.1377E+02 +7.7055E+03 +3.1932E+01 
+1.9288E+01 +2.1347E+01 +1.3132E+00 +1.2041E-02 +3.8414E-03 +4.2152E-03 +9.0200E+02 +5.5211E-01 +1.5058E-01 +1.7525E+04 +2.1101E+02 +7.6893E+03 +3.2412E+01 
+1.9311E+01 +2.1323E+01 +1.3040E+00 +1.1777E-02 +3.7048E-03 +4.0674E-03 +9.0300E+02 +5.5490E-01 +1.4954E-01 +1.7537E+04 +2.0653E+02 +7.6810E+03 +3.1242E+01 
+1.9334E+01 +2.1287E+01 +1.3894E+00 +1.1324E-02 +3.2807E-03 +3.7530E-03 +9.0400E+02 +5.5902E-01 +1.5933E-01 +1.7643E+04 +1.9979E+02 +7.6806E+03 +2.8825E+01 
+1.9357E+01 +2.1247E+01 +1.7599E+00 +1.0703E-02 +2.4903E-03 +3.3939E-03 +9.0500E+02 +5.6355E-01 +2.0181E-01 +1.7810E+04 +1.9062E+02 +7.6881E+03 +2.6093E+01 
+1.9380E+01 +2.1212E+01 +1.6318E+00 +1.0071E-02 +1.8208E-03 +3.1579E-03 +9.0600E+02 +5.6756E-01 +1.8712E-01 +1.7979E+04 +1.8107E+02 +7.7027E+03 +2.4324E+01 
+1.9403E+01 +2.1190E+01 +1.6394E+00 +9.6338E-03 +1.7000E-03 +2.9575E-03 +9.0700E+02 +5.7006E-01 +1.8799E-01 +1.8099E+04 +1.7436E+02 +7.7211E+03 +2.2835E+01 
+1.9426E+01 +2.1190E+01 +1.6471E+00 +9.5055E-03 +1.8615E-03 +2.7689E-03 +9.0800E+02 +5.7011E-01 +1.8887E-01 +1.8138E+04 +1.7241E+02 +7.7387E+03 +2.1427E+01 
+1.9450E+01 +2.1217E+01 +9.4357E-01 +9.6795E-03 +2.0762E-03 +2.6216E-03 +9.0900E+02 +5.6700E-01 +1.0820E-01 +1.8084E+04 +1.7504E+02 +7.7503E+03 +2.0318E+01 
+1.9473E+01 +2.1278E+01 +8.5840E-01 +1.0070E-02 +2.4902E-03 +2.5279E-03 +9.1000E+02 +5.6007E-01 +9.8434E-02 +1.7953E+04 +1.8079E+02 +7.7527E+03 +1.9598E+01 
+1.9496E+01 +2.1382E+01 +8.2544E-01 +1.0545E-02 +3.0620E-03 +2.4504E-03 +9.1100E+02 +5.4803E-01 +9.4655E-02 +1.7797E+04 +1.8766E+02 +7.7458E+03 +1.8980E+01 
+1.9519E+01 +2.1556E+01 +8.3442E-01 +1.0940E-02 +3.5096E-03 +2.3222E-03 +9.1200E+02 +5.2811E-01 +9.5685E-02 +1.7676E+04 +1.9337E+02 +7.7328E+03 +1.7957E+01 
+1.9542E+01 +2.1842E+01 +8.6743E-01 +1.1135E-02 +3.7148E-03 +2.1031E-03 +9.1300E+02 +4.9532E-01 +9.9470E-02 +1.7613E+04 +1.9613E+02 +7.7188E+03 +1.6233E+01 
+1.9565E+01 +2.2292E+01 +1.8444E+00 +1.1137E-02 +3.7718E-03 +1.8453E-03 +9.1400E+02 +4.4373E-01 +2.1150E-01 +1.7588E+04 +1.9588E+02 +7.7090E+03 +1.4226E+01 
+1.9588E+01 +2.2877E+01 +3.9973E+00 +1.1041E-02 +3.8304E-03 +1.7382E-03 +9.1500E+02 +3.7669E-01 +4.5838E-01 +1.7562E+04 +1.9390E+02 +7.7070E+03 +1.3396E+01 
+1.9611E+01 +2.3417E+01 +3.4661E+00 +1.0897E-02 +3.9835E-03 +1.9679E-03 +9.1600E+02 +3.1469E-01 +3.9747E-01 +1.7524E+04 +1.9097E+02 +7.7149E+03 +1.5182E+01 
+1.9634E+01 +2.3797E+01 +1.5197E+00 +1.0652E-02 +4.1195E-03 +2.4060E-03 +9.1700E+02 +2.7112E-01 +1.7426E-01 +1.7490E+04 +1.8630E+02 +7.7336E+03 +1.8607E+01 
+1.9657E+01 +2.4042E+01 +1.4588E+00 +1.0280E-02 +3.9247E-03 +2.9118E-03 +9.1800E+02 +2.4303E-01 +1.6729E-01 +1.7473E+04 +1.7962E+02 +7.7637E+03 +2.2606E+01 
